shy,a.害羞的,/ʃˈaɪ/,The shy boy spoke in a low voice.,那个害羞的男孩低声说话。,
heel,n.脚后跟,/hˈil/,A sharp stone hurt my heel.,一块尖石头弄伤了我的脚后跟。,
publication,n.出版,/pˌʌblɪkˈeɪʃən/,The book is ready for publication.,这本书已准备好出版。,
character,n.（汉）字.字体；品格,/kˈɛrɪktər/,This Chinese character means water.,这个汉字的意思是水。,
due,a.预期的；约定的,/dˈu/,The train is due at six o'clock.,火车预计六点到达。,
coach,n.教练；马车；长途车,/kˈoʊtʃ/,Our coach showed us how to pass the ball.,我们的教练教我们如何传球。,
essential,a.必不可少的,/ɪsˈɛnʃəl/,Clean air is essential for good health.,清洁的空气对健康至关重要。,
daylight,n.日光，白昼；黎明,/dˈeɪlˌaɪt/,We returned home before the daylight faded.,我们在日光消失前回到了家。,
survive,v.生存，存活，幸免于难,/sərvˈaɪv/,These plants can survive a cold winter.,这些植物能熬过寒冷的冬天。,
bear,v.承受，负担，承担；忍受；容忍n.熊,/bˈɛr/,I cannot bear this loud noise any longer.,我再也无法忍受这种噪音了。,
personally,ad.就自己而言,/pˈɜrsənəli/,"Personally, I prefer walking to taking the bus.",就我个人而言，我更喜欢走路而不是乘公交车。,
mixture,n.混合物,/mˈɪkstʃər/,The cake uses a mixture of flour and eggs.,这个蛋糕用的是面粉和鸡蛋的混合物。,
province,n.省,/prˈɑvəns/,My grandparents live in a northern province.,我的祖父母住在北方的一个省。,
fantastic,a.(口语)极好的，美妙的，很棒的,/fæntˈæstɪk/,We had a fantastic time at the beach.,我们在海滩度过了一段美妙的时光。,
zero,n.&num.零，零度，零点,/zˈɪroʊ/,The temperature fell below zero last night.,昨晚气温降到了零度以下。,
phrase,n.短语；习惯用语,/frˈeɪz/,Please use this phrase in a sentence.,请用这个短语造句。,
tank,n.储水容量；坦克,/tˈæŋk/,The rainwater tank is full.,雨水储水箱满了。,
shut,v./n.关上，封闭；禁闭；,/ʃˈʌt/,Please shut the door quietly.,请轻轻地关上门。,
attempt,vt.试图，尝试,/ətˈɛmpt/,I will attempt to finish the puzzle tonight.,我今晚会尝试完成这个拼图。,
unfair,a.不公平的，不公正的,/ənfˈɛr/,It is unfair to blame Tom alone.,只责怪汤姆一个人是不公平的。,
secondhand,n.二手货;旧货,/sˈɛkəndhˌænd/,Dad bought me a secondhand bicycle.,爸爸给我买了一辆二手自行车。,
addicted,a.上瘾，成瘾，入迷,/ədˈɪktəd/,He became addicted to online games.,他沉迷于网络游戏。,
relation,n.关系；亲属,/rilˈeɪʃən/,There is a close relation between sleep and health.,睡眠与健康之间有密切关系。,
electric,a.电的,/ɪlˈɛktrɪk/,This electric fan is very quiet.,这台电风扇很安静。,
concentrate,v.聚精会神,/kˈɑnsəntrˌeɪt/,I cannot concentrate with the television on.,电视开着时我无法集中注意力。,
battery,n.电池,/bˈætəri/,The clock needs a new battery.,这个钟需要一节新电池。,
argument,n.争论，辩论,/ˈɑrɡjəmənt/,The brothers had an argument over the toy.,兄弟俩为了那个玩具争吵了一番。,
laptop,n.笔记本电脑,/lˈæptˌɑp/,She uses her laptop to do homework.,她用笔记本电脑做作业。,
tablet,n.药片,/tˈæblət/,Take one tablet after dinner.,晚饭后服一片药。,
pull,拉，拖n.拉力，引力,/pˈʊl/,Pull the handle to open the drawer.,拉一下把手打开抽屉。,
chest,n.箱子；盒子；胸部,/tʃˈɛst/,He held the book against his chest.,他把书抱在胸前。,
suitable,a.合适的，适宜的,/sˈutəbəl/,This movie is suitable for young children.,这部电影适合年幼的孩子。,
motion,n.运动，移动,/mˈoʊʃən/,The gentle motion of the boat made me sleepy.,小船轻轻的摇动让我昏昏欲睡。,
sour,a.酸的，馊的,/sˈaʊər/,The lemon tastes very sour.,这个柠檬尝起来很酸。,
outcome,n.结果，效果,/ˈaʊtkˌʌm/,We are waiting for the outcome of the match.,我们正在等待比赛结果。,
biology,n.生物（学）,/baɪˈɑlədʒi/,We studied plants in biology class.,我们在生物课上学习了植物。,
refer,vi.谈到，提到，涉及，有关,/rəfˈɜr/,Please refer to the map if you get lost.,如果迷路了，请查阅地图。,
national,a.国家的，全国性的，民族的,/nˈæʃənəl/,The national flag flew above the school.,国旗在学校上空飘扬。,
assess,v.评价，评定（性质，质量）,/əsˈɛs/,The teacher will assess our projects tomorrow.,老师明天会评价我们的项目。,
satisfy,vt.满足，使满意,/sˈætəsfˌaɪ/,This simple meal will satisfy your hunger.,这顿简单的饭能让你吃饱。,
volume,n.体积，容积，容量；音量,/vˈɑljum/,Please turn down the volume of the radio.,请把收音机的音量调低。,
translate,vt.翻译,/trænzlˈeɪt/,Can you translate this letter into Chinese?,你能把这封信翻译成中文吗？,
accessible,a.可到达的，可接受的，易相处的）,/æksˈɛsəbəl/,The museum is accessible by bus.,乘公交车可以到达这家博物馆。,
fried,a.油煎的,/frˈaɪd/,We ate fried rice for lunch.,我们午饭吃了炒饭。,
captain,n.（海军）上校；船长，舰长；队长,/kˈæptən/,Our captain encouraged the whole team.,我们的队长鼓励了全队。,
disappointment,n.失望；沮丧,/dˌɪsəpˈɔɪntmənt/,Missing the final was a great disappointment.,错过决赛是一件非常令人失望的事。,
gifted,a.有天赋的；有才华的,/ɡˈɪftəd/,Lily is a gifted young musician.,莉莉是一位有天赋的年轻音乐家。,
sacrifice,vt.牺牲,/sˈækrəfˌaɪs/,Parents often sacrifice their free time for their children.,父母常常为了孩子牺牲自己的空闲时间。,
phenomenon,n.现象,/fənˈɑmənˌɑn/,A rainbow is a beautiful natural phenomenon.,彩虹是一种美丽的自然现象。,
compete,vi.比赛，竞赛,/kəmpˈit/,Four teams will compete in the final.,四支队伍将在决赛中比赛。,
breath,n.气息；呼吸,/brˈɛθ/,Take a deep breath before you speak.,说话前先深吸一口气。,
victim,n.受害者，牺牲品,/vˈɪktəm/,The victim called the police for help.,受害者打电话向警方求助。,
severe,a.极为恶劣，十分严重的,/səvˈɪr/,The storm caused severe damage to the village.,暴风雨给村庄造成了严重破坏。,
eventually,ad.最终地,/ɪvˈɛntʃəwəli/,"After two hours, we eventually found the path.",两小时后，我们终于找到了那条路。,
wildlife,n.野生动物,/wˈaɪldlˌaɪf/,The forest is home to much wildlife.,这片森林是许多野生动物的家园。,
customer,n.（商店）顾客，主顾,/kˈʌstəmər/,The customer asked for a glass of water.,那位顾客要了一杯水。,
deadline,n.最后期限，截止日期,/dˈɛdlˌaɪn/,Friday is the deadline for our science project.,星期五是我们科学项目的截止日期。,
worthwhile,a.值得做的,/wˈɜrθwˈaɪl/,Helping at the animal shelter was worthwhile.,在动物收容所帮忙是值得的。,
block,n.大块；（木、石等）块；街区；路障vt.阻塞；阻挡,/blˈɑk/,A fallen tree began to block the road.,一棵倒下的树开始阻塞道路。,
bowl,n.碗,/bˈoʊl/,She poured the soup into a bowl.,她把汤倒进一个碗里。,
extraordinary,a.离奇的；使人惊奇的,/ɪkstrˈɔrdənˌɛri/,The little bird showed extraordinary courage.,这只小鸟表现出了非凡的勇气。,
sweat,n.汗，汗水,/swˈɛt/,Sweat ran down his face after the race.,赛跑后，汗水顺着他的脸流下来。,
nursing,n.(职业性的）保育，护理,/nˈɜrsɪŋ/,Her sister is studying nursing at college.,她姐姐正在大学学习护理。,
concept,n.概念,/kˈɑnsɛpt/,The teacher explained the concept with a picture.,老师用一幅图解释了这个概念。,
entertainment,n.娱乐,/ˌɛntərtˈeɪnmənt/,Reading is my favorite form of entertainment.,阅读是我最喜欢的娱乐方式。,
awesome,a.令人敬畏的；很棒的,/ˈɑsəm/,The view from the mountain was awesome.,山上的景色棒极了。,
pan,n.平底锅,/pˈæn/,Heat some oil in the pan.,在平底锅里加热一些油。,
gender,n.性别,/dʒˈɛndər/,The team welcomes students of any gender.,这个团队欢迎任何性别的学生。,
reflect,v.反映，反射，思考,/rəflˈɛkt/,The calm lake can reflect the mountains.,平静的湖面能映出群山。,
tennis,n.网球,/tˈɛnəs/,We play tennis after school on Fridays.,我们每周五放学后打网球。,
accident,n.事故，意外的事,/ˈæksədənt/,No one was hurt in the accident.,没有人在这起事故中受伤。,
appreciation,n.欣赏，鉴定，评估,/əprˌiʃiˈeɪʃən/,She smiled in appreciation of my help.,她微笑着对我的帮助表示感谢。,
ashamed,a.惭愧；害臊,/əʃˈeɪmd/,He felt ashamed of telling a lie.,他为撒谎感到惭愧。,
gardening,n.园艺学,/ɡˈɑrdənɪŋ/,My grandfather enjoys gardening on weekends.,我爷爷周末喜欢做园艺。,
tour,n.参观，观光，旅行,/tˈʊr/,We took a tour of the old castle.,我们参观了那座古老的城堡。,
lightning,n.闪电,/lˈaɪtnɪŋ/,A flash of lightning lit up the sky.,一道闪电照亮了天空。,
anyway,ad.不管怎样，无论如何,/ˈɛniwˌeɪ/,"It was raining, but we went out anyway.",当时在下雨，但我们还是出去了。,
agricultural,a.农业的,/ˌæɡrəkˈʌltʃərəl/,This area is famous for its agricultural products.,这个地区以农产品闻名。,
adopt,v.收养，领养,/ədˈɑpt/,The family decided to adopt the homeless dog.,这家人决定收养那只流浪狗。,
dress,n.女服，连衣裙；(统指)服装；童装v.穿衣；穿着,/drˈɛs/,She wore a blue dress to the party.,她穿着一条蓝色连衣裙参加聚会。,
silly,a.傻的，愚蠢的,/sˈɪli/,I made a silly mistake in the test.,我在考试中犯了一个愚蠢的错误。,
potato,n.土豆，马铃薯,/pətˈeɪtˌoʊ/,He cut the potato into small pieces.,他把土豆切成了小块。,
awkward,a.令人尴尬，使人难堪的,/ˈɑkwərd/,There was an awkward silence after his question.,他提问后出现了一阵尴尬的沉默。,
package,n.（尤指包装好或密封的容器）一包，一袋，一盒,/pˈækədʒ/,A package arrived for you this morning.,今天早上有一个包裹寄给你。,
tip,n.&v.顶端，尖端；告诫；提示(给)小费,/tˈɪp/,Here is a useful tip for saving water.,这里有一个节约用水的实用建议。,
couple,n.夫妇，一对,/kˈʌpəl/,An elderly couple lives next door.,一对老夫妇住在隔壁。,
affordable,adj.买得起的,/əfˈɔrdəbəl/,The shop sells good clothes at affordable prices.,这家商店以实惠的价格出售优质服装。,
changeable,a.易变的，变化无常的,/tʃˈeɪndʒəbəl/,The weather here is changeable in spring.,这里春天的天气变化无常。,
operator,n.接线员,/ˈɑpərˌeɪtər/,The operator connected me to the hospital.,接线员帮我接通了医院。,
bill,n.账单；法案，议案；（美）钞票，纸币,/bˈɪl/,We paid the bill before leaving the restaurant.,离开餐馆前，我们付了账。,
flight,n.航班n.楼梯的一段,/flˈaɪt/,Our flight leaves at nine tomorrow morning.,我们的航班明天早上九点起飞。,
breathe,vi.呼吸,/brˈið/,Open the window so we can breathe fresh air.,打开窗户，让我们能呼吸新鲜空气。,
advance,v.推进，促进；前进,/ədvˈæns/,The soldiers began to advance across the field.,士兵们开始穿过田野前进。,
recognition,n.认出；认可,/rˌɛkəɡnˈɪʃən/,Her painting won recognition at school.,她的画在学校获得了认可。,
recover,vi.痊愈；恢复,/rɪkˈʌvər/,He needs a few days to recover from the fever.,他需要几天时间从发烧中恢复。,
context,n环境，上下文,/kˈɑntɛkst/,You can guess its meaning from the context.,你可以根据上下文猜出它的意思。,
chess,n.棋,/tʃˈɛs/,My brother taught me how to play chess.,我哥哥教我下国际象棋。,
random,a.随意，未经事先考虑的,/rˈændəm/,The teacher chose a student at random.,老师随机选了一名学生。,
range,n./v.变化，变动，排序,/rˈeɪndʒ/,The store sells a wide range of school bags.,这家商店出售各种各样的书包。,
rid,vt.使摆脱,/rˈɪd/,We must get rid of these broken chairs.,我们必须处理掉这些坏椅子。,
sort,n.种类v.分类,/sˈɔrt/,Please sort the books by size.,请按大小给这些书分类。,
fairly,ad.公正地，正当地；相当（程度）地,/fˈɛrli/,The teacher treated every student fairly.,老师公平地对待每一位学生。,
approach,n./v.靠近，接近，建议，要求,/əprˈoʊtʃ/,We watched the train approach the station.,我们看着火车驶近车站。,
plus,prep.加，加上,/plˈʌs/,Three plus five equals eight.,三加五等于八。,
assistant,n.助手，助理,/əsˈɪstənt/,The shop assistant helped me find my size.,店员帮我找到了合适的尺码。,
station,n.站，所，车站；电台,/stˈeɪʃən/,I will meet you outside the train station.,我会在火车站外面和你见面。,
facial,a.面部用的,/fˈeɪʃəl/,Her facial expression showed surprise.,她的面部表情显得很惊讶。,
kingdom,n.王国,/kˈɪŋdəm/,The wise king brought peace to the kingdom.,英明的国王给王国带来了和平。,
mix,v.混合，搅拌,/mˈɪks/,Mix the milk with the eggs.,把牛奶和鸡蛋混合起来。,
central,a.中心，中央；主要的,/sˈɛntrəl/,The library is in the central part of town.,图书馆位于城镇的中心区域。,
apologize,vi.道歉，谢罪,/əpˈɑlədʒˌaɪz/,You should apologize for being late.,你应该为迟到道歉。,
count,vt.数数；重要，有效,/kˈaʊnt/,Can you count from one to twenty?,你能从一数到二十吗？,
female,a.女的；女性的；雌性的,/fˈimˌeɪl/,The female bird is smaller than the male.,雌鸟比雄鸟小。,
informal,adj.不正式的,/ɪnfˈɔrməl/,Jeans are fine for this informal meeting.,穿牛仔裤参加这次非正式会议没问题。,
via,prep.经过（某地），通过,/vˈaɪə/,We sent the photo via email.,我们通过电子邮件发送了照片。,
request,n.请求，要求的事物,/rɪkwˈɛst/,The teacher accepted my request for more time.,老师接受了我延长时间的请求。,
interview,n.&vt.采访，会见，面试,/ˈɪntərvjˌu/,She has a job interview on Monday.,她星期一有一场求职面试。,
fan,n.（电影、运动等的）迷；热心的爱好者（支持者）n.风扇,/fˈæn/,My brother is a big basketball fan.,我哥哥是个狂热的篮球迷。,
aggression,n.侵略,/əɡrˈɛʃən/,The country defended itself against aggression.,这个国家奋起抵抗侵略。,
analysis,n.分析，分析结果,/ənˈæləsəs/,Our analysis showed that the water was clean.,我们的分析表明水是干净的。,
senior,a.年长的，资深的，高年级的n.上级，长辈，高年级生,/sˈinjər/,A senior student showed us around the school.,一名高年级学生带我们参观了学校。,
hall,n.大厅，会堂，礼堂;过道,/hˈɔl/,Parents waited in the school hall.,家长们在学校礼堂里等候。,
advertise,vt.为……做广告,/ˈædvərtˌaɪz/,The company will advertise its new product online.,这家公司将在网上为其新产品做广告。,
routine,n.常规，正常顺序，无聊,/rutˈin/,Brushing my teeth is part of my morning routine.,刷牙是我早晨日常活动的一部分。,
sight,n.情景，风景；视力,/sˈaɪt/,The snow-covered mountain was a beautiful sight.,白雪覆盖的山峰是一道美丽的风景。,
creature,n.生物，动物,/krˈitʃər/,We saw a strange sea creature near the rocks.,我们在岩石附近看到了一种奇怪的海洋生物。,
cartoon,n.动画片，卡通；漫画,/kɑrtˈun/,The children watched a funny cartoon after dinner.,孩子们晚饭后看了一部有趣的动画片。,
rapid,a.快的，迅速的,/rˈæpəd/,The town has seen rapid growth in recent years.,这座城镇近年来发展迅速。,
confuse,v.使迷惑，混淆,/kənfjˈuz/,Do not confuse salt with sugar.,不要把盐和糖弄混。,
commitment,n.承诺，允诺，承担,/kəmˈɪtmənt/,Joining the team requires time and commitment.,加入这支队伍需要投入时间并尽心尽力。,
cure,n.&vt.治疗；医好,/kjˈʊr/,Doctors hope to find a cure for the disease.,医生们希望找到治疗这种疾病的方法。,
compromise,v.妥协，折中，让步,/kˈɑmprəmˌaɪz/,We chose a movie together as a compromise.,作为折中，我们一起选了一部电影。,
debate,n.&v.讨论，辩论,/dəbˈeɪt/,Our class held a debate about school uniforms.,我们班就校服问题进行了一场辩论。,
upper,a.上层的，上部的,/ˈʌpər/,The books are on the upper shelf.,这些书在上层架子上。,
duration,n.持续时间,/dˈʊrˈeɪʃən/,The duration of the film is two hours.,这部电影的时长是两小时。,
attend,v.看护，照料，服侍；出席，参加,/ətˈɛnd/,All students must attend the school meeting.,所有学生都必须参加学校会议。,
fox,n.狐狸,/fˈɑks/,A red fox ran across the field.,一只红狐狸跑过田野。,
initial,a.开始的，最初的,/ɪnˈɪʃəl/,My initial plan was too difficult.,我最初的计划太难了。,
pattern,n.式样,/pˈætərn/,The carpet has a colorful flower pattern.,地毯上有一个彩色的花朵图案。,
grateful,a.感激的，感谢的,/ɡrˈeɪtfəl/,I am grateful for your kind help.,我很感激你的热心帮助。,
separately,ad.单独地，各自地,/sˈɛpərətli/,Please pack the glass cups separately.,请把玻璃杯分开包装。,
penny,(英复pence)n.（英）便士；美分,/pˈɛni/,The old toy cost only one penny.,这个旧玩具只花了一便士。,
director,n.所长，处长，主任；董事；导演,/dərˈɛktər/,The film director spoke to the young actors.,电影导演和年轻演员们交谈。,
sunlight,n.日光，阳光,/sˈʌnlˌaɪt/,Warm sunlight came through the window.,温暖的阳光透过窗户照进来。,
rubbish,n.垃圾；废物,/rˈʌbɪʃ/,Please put the rubbish in the bin.,请把垃圾放进垃圾桶。,
willingness,n.意愿；愿望,/wˈɪlɪŋnəs/,Her willingness to help impressed everyone.,她乐于助人的意愿给大家留下了深刻印象。,
architecture,n.建筑学，建筑设计，风格,/ˈɑrkətˌɛktʃər/,She hopes to study architecture at university.,她希望在大学学习建筑学。,
astronaut,n.宇航员,/ˈæstrənˌɑt/,The astronaut looked down at Earth from space.,宇航员从太空俯瞰地球。,
typical,a.典型的，有代表性的，特有的,/tˈɪpəkəl/,This is a typical winter day here.,这是这里典型的冬日。,
appropriate,a.合适的，恰当的,/əprˈoʊpriət/,Sports shoes are appropriate for the hike.,运动鞋适合这次徒步旅行。,
snack,n.小吃,/snˈæk/,I ate an apple as an afternoon snack.,我下午加餐吃了一个苹果。,
audience,n.观众，听众,/ˈɑdiəns/,The audience clapped at the end of the show.,演出结束时，观众鼓起了掌。,
tendency,n.倾向，偏好，性情,/tˈɛndənsi/,He has a tendency to speak too quickly.,他往往说话太快。,
wolf,n.狼,/wˈʊlf/,We heard a wolf howling in the distance.,我们听到远处有一只狼在嚎叫。,
guarantee,v.保证，担保,/ɡˌɛrəntˈi/,This ticket does not guarantee you a seat.,这张票不能保证你有座位。,
mail,n.邮政，邮递v.(美)邮寄,/mˈeɪl/,I will mail the card to my cousin tomorrow.,我明天会把卡片邮寄给表弟。,
switch,v./n.开关，转换，改变,/swˈɪtʃ/,Please switch off the light before you leave.,离开前请关灯。,
shortly,ad.不久,/ʃˈɔrtli/,The bus will arrive shortly.,公交车很快就会到。,
army,n.军队,/ˈɑrmi/,My uncle served in the army for ten years.,我叔叔在军队服役了十年。,
fly,n.飞行；苍蝇,/flˈaɪ/,I watched a fly land on the window.,我看见一只苍蝇落在窗户上。,
master,vt.精通，掌握,/mˈæstər/,You can master this skill with daily practice.,每天练习，你就能掌握这项技能。,
address,n.地址v.对...发表演讲；处理，探讨；称呼某人,/ˈædrˌɛs/,Please write your home address on the form.,请在表格上写下你的家庭住址。,
publicly,ad.当众；公开地,/pˈʌblɪkli/,The school publicly thanked the young volunteer.,学校公开感谢了那名年轻志愿者。,
ink,n.墨水，油墨,/ˈɪŋk/,The black ink has not dried yet.,黑色墨水还没有干。,
arithmetic,n.算术,/ˌɛrɪθmˈɛtɪk/,We practise arithmetic every morning.,我们每天早上练习算术。,
pile,n.堆,/pˈaɪl/,There is a pile of books on the desk.,桌上有一堆书。,
shower,n.阵雨；淋浴,/ʃˈaʊər/,I took a quick shower after basketball practice.,篮球训练后，我快速洗了个淋浴。,
cheese,n.奶酪,/tʃˈiz/,She put some cheese in her sandwich.,她在三明治里放了一些奶酪。,
conservation,n保存；（自然资源的）保护，管理,/kˌɑnsərvˈeɪʃən/,Water conservation is important in dry areas.,节约用水在干旱地区很重要。,
lay,vt.放，搁,/lˈeɪ/,Please lay the map on the table.,请把地图放在桌上。,
chain,n.链；链条,/tʃˈeɪn/,He locked his bike with a strong chain.,他用一条结实的链条锁住了自行车。,
description,n.描述，描写,/dɪskrˈɪpʃən/,Her description helped us find the lost dog.,她的描述帮助我们找到了走失的狗。,
firm,n.公司;企业a.坚固的，坚定的,/fˈɜrm/,My aunt works for a small travel firm.,我姑姑在一家小型旅游公司工作。,
goods,n.商品，货物（复数）,/ɡˈʊdz/,This train carries goods across the country.,这列火车把货物运往全国各地。,
activate,vt.激活,/ˈæktəvˌeɪt/,Press this button to activate the alarm.,按下这个按钮来激活警报器。,
assume,v.假定，假设,/əsˈum/,Do not assume that everyone agrees with you.,不要假定每个人都同意你。,
virtue,n.美德，正直的品行，德行,/vˈɜrtʃu/,Patience is an important virtue.,耐心是一种重要的美德。,
exchange,n.交换，掉换；交流,/ɪkstʃˈeɪndʒ/,Our school has an exchange with a school in Japan.,我们学校与日本的一所学校有交流活动。,
burden,n.（义务，责任的）重担，负担,/bˈɜrdən/,Sharing the work will reduce her burden.,分担工作会减轻她的负担。,
musician,n.音乐家，乐师,/mjuzˈɪʃən/,The young musician played the violin beautifully.,这位年轻的音乐家把小提琴拉得很动听。,
corner,n.角；角落；拐角,/kˈɔrnər/,The bakery is on the corner of this street.,面包店在这条街的拐角处。,
identical,a.完全同样的，相同的,/aɪdˈɛntɪkəl/,The two bags look identical.,这两个包看起来完全相同。,
stranger,n.陌生人，外人,/strˈeɪndʒər/,Never get into a car with a stranger.,千万不要上陌生人的车。,
sample,n.样品,/sˈæmpəl/,The nurse took a blood sample.,护士采集了一份血液样本。,
consistent,a.一致的，始终如一的，连续的,/kənsˈɪstənt/,Her results are consistent because she practises daily.,她的成绩一直很稳定，因为她每天都练习。,
root,n.根，根源，起源,/rˈut/,The tree has a deep root.,这棵树有一条很深的根。,
decade,n.十年期,/dɛkˈeɪd/,The town has changed greatly in the past decade.,这座小镇在过去十年里变化很大。,
untrue,a.不真实的，假的,/əntrˈu/,The story about him is completely untrue.,关于他的传闻完全不真实。,
soap,n.肥皂,/sˈoʊp/,Wash your hands with soap before eating.,吃饭前要用肥皂洗手。,
internal,a.内在的，内部的,/ɪntˈɜrnəl/,The doctor checked him for internal injuries.,医生检查他是否有内伤。,
satellite,n.卫星,/sˈætəlˌaɪt/,The satellite sends weather pictures to Earth.,这颗卫星向地球传送天气图片。,
aid,n.援助；救护；辅助器具,/ˈeɪd/,Food and medical aid reached the village yesterday.,食品和医疗援助昨天送到了村庄。,
camera,n.照相机；摄像机,/kˈæmərə/,I used my camera to photograph the sunset.,我用相机拍下了日落。,
addictive,adj.使人上瘾的,/ədˈɪktɪv/,Some phone games can be addictive.,有些手机游戏会让人上瘾。,
delay,v.&n.拖延，延误，延迟，延期；耽搁,/dɪlˈeɪ/,Heavy snow caused a two-hour delay.,大雪造成了两小时的延误。,
lawyer,n.律师,/lˈɔjər/,The lawyer listened carefully to her story.,律师认真听了她的讲述。,
enthusiastic,a.热情的，热心的,/ɪnθˌuziˈæstɪk/,Our teacher is enthusiastic about science.,我们的老师对科学很有热情。,
teamwork,n.合作，协同工作,/tˈimwˌɜrk/,Good teamwork helped us win the match.,良好的团队合作帮助我们赢得了比赛。,
bridge,n.桥,/brˈɪdʒ/,We walked across the old stone bridge.,我们走过了那座古老的石桥。,
unavoidable,adj.无法避免的,/ˌʌnəvˈɔɪdəbəl/,Some mistakes are unavoidable when you begin.,刚开始时，有些错误是无法避免的。,
ending,n.结局；结尾，最后,/ˈɛndɪŋ/,The movie has a surprising ending.,这部电影有一个出人意料的结局。,
frame,n.框架,/frˈeɪm/,She put the family photo in a wooden frame.,她把全家福放进了木相框。,
metal,n.金属a.金属制成的,/mˈɛtəl/,This box is made of metal.,这个盒子是金属制成的。,
drum,n.鼓,/drˈʌm/,Tom plays the drum in the school band.,汤姆在学校乐队里打鼓。,
spirit,n.精神,/spˈɪrət/,The players showed great team spirit.,队员们展现了很强的团队精神。,
fridge,n.冰箱,/frˈɪdʒ/,There is some milk in the fridge.,冰箱里有一些牛奶。,
warmth,n.暖和，温暖,/wˈɔrmθ/,We enjoyed the warmth of the fire.,我们享受着炉火的温暖。,
mistaken,a.错误的,/mɪstˈeɪkən/,I was mistaken about the meeting time.,我弄错了开会时间。,
manner,n.方式，态度，举止,/mˈænər/,She spoke in a calm and polite manner.,她以冷静而礼貌的方式说话。,
regret,n./vt.可惜，遗憾;痛惜;哀悼,/rəɡrˈɛt/,I regret not listening to your advice.,我后悔没有听你的建议。,
primary,a.初等的；初级的,/prˈaɪmˌɛri/,Reading is a primary skill for every student.,阅读是每个学生的一项基本技能。,
comedy,n.喜剧,/kˈɑmədi/,We watched a funny comedy last night.,我们昨晚看了一部有趣的喜剧。,
punishment,n.惩罚,/pˈʌnɪʃmənt/,His punishment was to clean the classroom.,对他的惩罚是打扫教室。,
stare,vi.盯，凝视,/stˈɛr/,It is rude to stare at other people.,盯着别人看是不礼貌的。,
textbook,n.课本，教科书,/tˈɛkstbˌʊk/,Please open your English textbook to page twenty.,请把英语课本翻到第二十页。,
cheat,n.&v.骗取，哄骗；作弊,/tʃˈit/,You should never cheat in an exam.,你绝不应该在考试中作弊。,
timetable,n.（火车、公共汽车等）时间表；（学校）课表,/tˈaɪmtˌeɪbəl/,I checked the timetable for the next bus.,我查看了下一班公交车的时刻表。,
neighbour,n.邻居，邻人,/ˈneɪbər/,Our neighbour gave us some fresh tomatoes.,我们的邻居送给我们一些新鲜番茄。,
exhibit,vt展示，展览；显示,/ɪɡzˈɪbɪt/,The museum will exhibit these ancient coins.,博物馆将展出这些古币。,
toll,n.死亡人数,/tˈoʊl/,The storm raised the death toll to ten.,这场暴风雨使死亡人数上升到十人。,
counter,n.柜台，结账处,/kˈaʊntər/,Please pay for the bread at the counter.,请在柜台为面包付款。,
log,n.原木，木材；(某时期事件的)正式记录，日志，(尤指)航海日志，飞行日志,/lˈɔɡ/,The captain wrote the event in his log.,船长把这件事写进了航海日志。,
wheel,n.轮，机轮,/wˈil/,One wheel of my bike is broken.,我自行车的一个轮子坏了。,
engine,n.发动机，引擎,/ˈɛndʒən/,The car engine suddenly stopped.,汽车发动机突然停止了运转。,
preparation,n.准备,/prˌɛpərˈeɪʃən/,Good preparation made the test less stressful.,充分的准备让考试没那么令人紧张。,
ease,v.减轻；缓解（难度或严重程度）,/ˈiz/,A warm drink may ease your sore throat.,热饮或许能缓解你的喉咙痛。,
participate,v.参加，参与,/pɑrtˈɪsəpˌeɪt/,Everyone can participate in the school sports day.,每个人都可以参加学校运动会。,
award,n.奖品，奖励,/əwˈɔrd/,She received an award for her painting.,她凭借自己的画作获得了一个奖项。,
pessimist,n.悲观主义者,/pˈɛsəməst/,A pessimist often expects the worst.,悲观主义者常常做最坏的预想。,
pessimistic,a.悲观主义的,/pˌɛsəmˈɪstɪk/,Do not be pessimistic about the future.,不要对未来感到悲观。,
partly,ad.部分地，在一定程度上,/pˈɑrtli/,The road was partly covered with snow.,道路有一部分被雪覆盖了。,
publish,t.出版，发行,/pˈʌblɪʃ/,The school will publish our stories next month.,学校下个月将出版我们的故事。,
relate,vi.有关；涉及,/rɪlˈeɪt/,These questions relate to the story we just read.,这些问题与我们刚读的故事有关。,
unique,a.惟一的，独一无二的,/junˈik/,Each snowflake has a unique shape.,每片雪花都有独一无二的形状。,
stuff,n.东西,/stˈʌf/,Put your stuff in the cupboard.,把你的东西放进柜子里。,
contrary,n./a.相反，相反的,/kˈɑntrɛri/,His actions were contrary to his promise.,他的行为与他的承诺相反。,
thorough,a.彻底的,/θˈɜroʊ/,The police carried out a thorough search.,警方进行了彻底的搜查。,
pause,n.&vi.中止，暂停；停止,/pˈɔz/,She took a short pause before answering.,她在回答前短暂停顿了一下。,
guard,n.防护装置，警戒,/ɡˈɑrd/,A guard stood outside the gate all night.,一名警卫整夜站在大门外。,
endless,a.无止境的；没完的,/ˈɛndləs/,The desert seemed endless to the tired travellers.,对疲惫的旅行者来说，这片沙漠似乎无边无际。,
companion,n.同伴；同事,/kəmpˈænjən/,My dog was my only companion on the trip.,我的狗是我旅途中唯一的伙伴。,
truck,n.卡车，运货车；车皮v.装车；用货车运,/trˈʌk/,A large truck delivered food to the store.,一辆大卡车把食品送到了商店。,
